project_id,ICR_outratingind,ICR_completion_riskdo,ICR_overallrating,ICR_bankqualityentry,ICR_banksupervision,ICR_borroverall,ICR_borrgovt,ICR_borrimplegency,IEG_outcome,IEG_evaluation_riskdo,IEG_bankqualityatentry,IEG_bankqualityofsupervision,IEG_overallbankperf,IEG_overallborrowperf,IEG_borrowcompliance,IEG_borrowimplementation,IEG_icrquality,IEG_mequality
P167523,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168314,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167534,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161869,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165313,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164546,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162637,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167491,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166373,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167416,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166305,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157141,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164410,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160543,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167702,,NIL,,,,,,,,NIL,,,,,,,,NIL
P152232,,NIL,,,,,,,,NIL,,,,,,,,NIL
P149239,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162354,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167988,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168762,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165973,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163864,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166211,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168115,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163742,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166923,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162349,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163305,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164885,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160379,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164223,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167762,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164524,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162886,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163255,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167914,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168926,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163870,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159395,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166978,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163023,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167064,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165412,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164414,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167347,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167246,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167351,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164525,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164564,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166578,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164225,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164901,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163264,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167297,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167190,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166602,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166388,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160945,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158418,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165497,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160619,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157231,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161540,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164555,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159883,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164747,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167815,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168630,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166124,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166739,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165695,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164486,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164771,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165183,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164044,,NIL,,,,,,,,NIL,,,,,,,,NIL
P149279,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163881,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165267,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166907,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167889,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167396,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163983,,NIL,,,,,,,,NIL,,,,,,,,NIL
P169486,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166591,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162929,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168274,Satisfactory,NIL,Satisfactory,,,,,,,NIL,,,,,,,,NIL
P167583,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165717,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168566,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165928,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157591,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166266,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166063,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167851,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166307,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160320,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165405,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167224,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167152,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166737,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159520,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166540,,NIL,,,,,,,,NIL,,,,,,,,NIL
P156397,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163260,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166974,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166601,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164543,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166458,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164551,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164807,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166597,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166295,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168731,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161928,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167278,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163691,,NIL,,,,,,,,NIL,,,,,,,,NIL
P168167,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163845,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167870,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166206,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166127,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166115,Moderately Satisfactory,NIL,Satisfactory,,,,,,,NIL,,,,,,,,NIL
P166425,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167263,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164090,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165655,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167357,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161867,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163424,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164294,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158502,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166107,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164451,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164654,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162166,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167681,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163399,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161929,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162452,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158733,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164356,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167675,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167597,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164780,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166413,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161304,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160463,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166324,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159547,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165218,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164078,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165346,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162933,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162086,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166763,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163723,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159220,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165649,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166316,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164813,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162901,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164602,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159378,,NIL,,,,,,,,NIL,,,,,,,,NIL
P154693,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161539,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161996,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167368,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161787,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167532,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164443,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164536,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166783,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164665,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164319,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164953,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161541,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164748,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164603,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162246,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164520,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161568,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163088,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164563,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161238,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163857,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167726,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165300,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164625,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161796,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,,NIL,,,,,,,,NIL
P161713,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166845,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167166,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157734,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167381,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165064,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167672,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161772,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159669,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165501,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161619,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164145,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162228,,NIL,,,,,,,,NIL,,,,,,,,NIL
P156963,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163973,Satisfactory,NIL,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Unsatisfactory,,NIL,,,,,,,,NIL
P164082,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166734,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164429,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161483,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165286,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165247,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167330,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165716,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165442,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164188,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167339,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163969,,NIL,,,,,,,,NIL,,,,,,,,NIL
P145468,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157715,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162580,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164211,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160806,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163984,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166302,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162455,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165062,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166042,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160295,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164293,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167043,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158756,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165425,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162902,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164696,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163962,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166303,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166360,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165711,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161562,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167201,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164728,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166019,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164326,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163383,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165249,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164322,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163756,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164882,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164318,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166159,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166327,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164175,Moderately Satisfactory,NIL,Moderately Satisfactory,,,,,,,NIL,,,,,,,,NIL
P164288,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164289,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166648,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164164,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164052,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160678,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165581,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163560,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162009,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163575,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164093,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163576,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161364,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163829,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159577,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164783,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165943,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164686,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164529,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163721,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160661,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162525,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161885,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163138,,NIL,,,,,,,,NIL,,,,,,,,NIL
P154716,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158622,,NIL,,,,,,,,NIL,,,,,,,,NIL
P156125,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164262,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162069,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165558,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164277,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162619,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164412,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164345,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158713,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160162,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165630,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163954,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163490,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166538,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157585,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161332,,NIL,,,,,,,,NIL,,,,,,,,NIL
P154525,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160796,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163752,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163157,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161329,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159954,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164453,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164295,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159692,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158119,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158760,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162117,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163218,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159870,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166469,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165588,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163458,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157043,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159712,,NIL,,,,,,,,NIL,,,,,,,,NIL
P155859,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164431,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159697,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164468,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161707,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165402,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163924,,NIL,,,,,,,,NIL,,,,,,,,NIL
P156972,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165388,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166158,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164830,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165488,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166745,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159976,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162079,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163515,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165782,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161317,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161969,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160245,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160418,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163901,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162422,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161836,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164803,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166720,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164954,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163172,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164635,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162297,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164243,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159052,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166802,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164186,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164442,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162635,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157599,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163467,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161600,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161876,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162089,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162129,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165400,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162316,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162849,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162727,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163345,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163239,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163730,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158717,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161246,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158768,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163923,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165509,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159756,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163945,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166537,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158231,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163609,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162345,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165585,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164290,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166025,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165493,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160948,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162904,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163714,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161915,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165276,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164029,Satisfactory,NIL,Satisfactory,,,,,,,NIL,,,,,,,,NIL
P163777,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165684,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166177,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161234,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160778,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161184,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158810,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160613,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160504,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160792,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160771,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163131,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160926,,NIL,,,,,,,,NIL,,,,,,,,NIL
P167000,,NIL,,,,,,,,NIL,,,,,,,,NIL
P156869,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166328,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161368,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162956,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163568,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163592,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163140,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162850,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165467,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165085,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164019,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157987,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159974,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162095,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162032,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159835,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162971,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161473,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157206,,NIL,,,,,,,,NIL,,,,,,,,NIL
P151909,,NIL,,,,,,,,NIL,,,,,,,,NIL
P156837,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165121,,NIL,,,,,,,,NIL,,,,,,,,NIL
P161348,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160224,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163250,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164660,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160615,,NIL,,,,,,,,NIL,,,,,,,,NIL
P158364,,NIL,,,,,,,,NIL,,,,,,,,NIL
P159544,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163782,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157809,,NIL,,,,,,,,NIL,,,,,,,,NIL
P166004,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157575,,NIL,,,,,,,,NIL,,,,,,,,NIL
P165114,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164445,,NIL,,,,,,,,NIL,,,,,,,,NIL
P162737,Satisfactory,NIL,Satisfactory,,,,,,,NIL,,,,,,,,NIL
P163563,,NIL,,,,,,,,NIL,,,,,,,,NIL
P160442,,NIL,,,,,,,,NIL,,,,,,,,NIL
P156894,,NIL,,,,,,,,NIL,,,,,,,,NIL
P163181,,NIL,,,,,,,,NIL,,,,,,,,NIL
P157836,,NIL,,,,,,,,NIL,,,,,,,,NIL
P164257,,NIL,,,,,,,,NIL,,,,,,,,NIL
